	Hairpin	Distance_PRE	PRE	score_kf19	PcG_OR	PcG_pval	trxG_OR	trxG_pval	PcG_complex	PcG_genes	trxG_complex	trxG_genes
dme-miR-9382-3p	dme-mir-9382	46157.0	2L:12678151..12678800	0.855	4.197278911564626	0.2209400442308301			PRC1	Pc [-0.112]		
dme-miR-9382-5p	dme-mir-9382	46157.0	2L:12678151..12678800	0.855	2.7	0.1852852477496891	1.0772707889125799	0.612861948275822	PRC1, PRC2, dRAF	"Su(z)2 [-0.045] ,
 Escl [-0.845]"	PBAP	BAP170 [-0.001]
dme-miR-9383-3p	dme-mir-9383	26125.0	3R:15247920..15248678	0.815	4.687661777394306	0.033869692272733135	1.1814452214452213	0.5797258468538632	PRC1, PRC2	"Pc [-0.121] ,
 Ph-p [-0.276] ,
 Su(z)12 [-0.044]"	KIS	Kis [-0.196]
dme-miR-9383-5p	dme-mir-9383	26125.0	3R:15247920..15248678	0.815								
dme-miR-9384-3p	dme-mir-9384	0.0	3R:4748529..4749078	0.88	3.4264358172526888	0.00861367443631754	2.206987586361849	0.06805885362899905	PRC1, PRC2, PhoRC, dRAF, PRE-binding/Recruiters	"Su(z)2 [-3.392] ,
 Sce [-0.811] ,
 Scm [-0.154] ,
 Pcl [-0.172] ,
 Jarid2 [-0.603] ,
 Jing [-0.058] ,
 dSfmbt [-1.039] ,
 Cg [-0.448]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, PBAP	"trx [-0.071] ,
 nej [-1.342] ,
 Wds [-0.907] ,
 Mnn1 [-1.206] ,
 fs(1)h [-0.881] ,
 Act5C [-1.277] ,
 e(y)3 [-1.468]"
dme-miR-9384-5p	dme-mir-9384	0.0	3R:4748529..4749078	0.88			2.05718954248366	0.269501467403813			TAC1, COMPASS-TRR	"Sbf [-0.148] ,
 Trr [-0.022]"
dme-miR-9385-3p	dme-mir-9385	6741.0	4:392975..394024	0.8	1.4893267651888342	0.5001868939647983			PR-DUB	Asx [-0.025]		
dme-miR-9385-5p	dme-mir-9385	6741.0	4:392975..394024	0.8	2.5208	0.2049055187171243	1.0059081836327346	0.6375475291777679	PRC1, PhoRC, dRAF	"Su(z)2 [-0.070] ,
 dSfmbt [-0.001]"	BAP, PBAP	Bap111 [-0.046]
dme-miR-9388-3p	dme-mir-9388	35.0	3L:22945151..22945950	0.805	2.2151943462897528	0.24610488940641867			PRC2	"Jarid2 [-0.611] ,
 Jing [-0.223]"		
dme-miR-9388-5p	dme-mir-9388	35.0	3L:22945151..22945950	0.805	1.6140410570488828	0.20709583383597444	1.2737415160903278	0.36274936150094605	PRC1, PRC2, PhoRC, dRAF, PR-DUB, PRE-binding/Recruiters	"Pc [-0.999] ,
 Su(z)2 [-0.858] ,
 Pcl [-0.271] ,
 Pho [-0.297] ,
 dSfmbt [-0.165] ,
 Asx [-0.683] ,
 Cg [-0.248]"	TAC1, COMPASS-SET1, COMPASS-TRX, BAP, PBAP, KIS	"Sbf [-0.075] ,
 Hcf [-0.031] ,
 Mnn1 [-0.232] ,
 osa [-0.572] ,
 Act5C [-0.018] ,
 e(y)3 [-0.206] ,
 Kis [-0.233]"
dme-miR-954-3p	dme-mir-954	56652.0	4:568975..569474	0.8	0.6943547930468263	0.7677057311706091	4.400956937799043	0.005199403104741906	PRC1	Ph-p [-0.039]	TAC1, COMPASS-TRX, BAP, PBAP	"trx [-0.064] ,
 Sbf [-0.270] ,
 Mnn1 [-0.168] ,
 Act5C [-0.010] ,
 Bap55 [-0.568] ,
 BAP170 [-0.289]"
dme-miR-954-5p	dme-mir-954	56652.0	4:568975..569474	0.8	2.912413793103448	0.1654112097753256	1.1618348623853212	0.5857150897178062	PRC2, PRE-binding/Recruiters	"Jarid2 [-0.394] ,
 Cg [-0.104]"	BAP, PBAP	Bap111 [-0.416]
dme-miR-955-3p	dme-mir-955	31505.0	3L:3266851..3267550	0.805	2.0350049043648846	0.11501172562940255	0.9851676985434947	0.5938577411515994	PRC1, PRC2, PhoRC, PRE-binding/Recruiters	"Pc [-1.229] ,
 Scm [-0.296] ,
 E(z) [-1.061] ,
 Pho [-0.029] ,
 dSfmbt [-0.355] ,
 Cg [-0.051]"	COMPASS-SET1, COMPASS-TRX, COMPASS-TRR	"Wds [-0.019] ,
 Hcf [-0.332] ,
 Mnn1 [-0.224] ,
 Trr [-0.227]"
dme-miR-955-5p	dme-mir-955	31505.0	3L:3266851..3267550	0.805			1.592398753894081	0.4760689644923637			TAC1	nej [-0.081]
dme-miR-956-3p	dme-mir-956	8478.0	3L:11764651..11765400	0.88	0.944431826784768	0.6614180491202111	1.6549893842887473	0.35683741679317993	PRC1, dRAF	Su(z)2 [-0.232]	COMPASS-TRX, PBAP	"Mnn1 [-0.723] ,
 e(y)3 [-0.000]"
dme-miR-956-5p	dme-mir-956	8478.0	3L:11764651..11765400	0.88	1.5552670204358134	0.26562568300049216	3.8897016361886427	0.0012174965614988994	PRC1, PRC2, PhoRC, dRAF, PR-DUB	"Su(z)2 [-0.881] ,
 Jing [-0.126] ,
 Pho [-0.004] ,
 Phol [-0.412] ,
 Asx [-0.504]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, PBAP, KIS	"nej [-0.107] ,
 Sbf [-0.075] ,
 Wds [-0.700] ,
 Mnn1 [-0.582] ,
 fs(1)h [-1.841] ,
 osa [-0.224] ,
 Act5C [-0.175] ,
 Bap111 [-0.128] ,
 e(y)3 [-0.172] ,
 Polybromo [-0.409] ,
 Kis [-0.261]"
dme-miR-957-3p	dme-mir-957	5660.0	3L:22523951..22525000	0.84	1.5007680491551458	0.4975847326468079			PRC1	Ph-d [-0.067]		
dme-miR-957-5p	dme-mir-957	5660.0	3L:22523951..22525000	0.84	2.751883651655861	0.02091651480763255	2.4845708317508546	0.024156563293125377	PRC1, PRC2, PhoRC, PR-DUB, PRE-binding/Recruiters	"Ph-p [-0.520] ,
 Ph-d [-0.075] ,
 Pcl [-0.117] ,
 Jarid2 [-0.191] ,
 Jing [-0.076] ,
 Pho [-0.549] ,
 dSfmbt [-0.001] ,
 Asx [-0.163] ,
 Cg [-0.273]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, KIS	"trx [-0.419] ,
 nej [-0.056] ,
 Sbf [-0.078] ,
 Wds [-0.143] ,
 Hcf [-0.015] ,
 Cfp1 [-0.009] ,
 Mnn1 [-1.002] ,
 fs(1)h [-0.123] ,
 osa [-0.500] ,
 Kis [-0.080]"
dme-miR-958-3p	dme-mir-958	25830.0	3L:22643001..22643550	0.855	1.8675675675675676	0.3092477836917036			PRC2, PhoRC	"Esc [-0.747] ,
 Pho [-0.001]"		
dme-miR-958-5p	dme-mir-958	25830.0	3L:22643001..22643550	0.855	1.8242290748898677	0.3186996551893863	3.3260141919935733	0.04367703351100348	dRAF, PR-DUB	"Kdm2 [-0.078] ,
 Calypso [-0.189]"	COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, PBAP	"Wds [-1.097] ,
 Hcf [-0.000] ,
 Trr [-0.126] ,
 BAP170 [-0.035]"
dme-miR-959-3p	dme-mir-959	12061.0	2L:5653001..5653900	0.82	0.8768253968253968	0.6878254648010609	1.5363501483679525	0.3901606698559571	PhoRC	dSfmbt [-0.034]	BAP, PBAP	"osa [-0.020] ,
 Act5C [-0.224]"
dme-miR-959-5p	dme-mir-959	12061.0	2L:5653001..5653900	0.82			1.0228803245436104	0.6315219989618921			BAP	osa [-0.157]
dme-miR-960-3p	dme-mir-960	11938.0	2L:5653001..5653900	0.82	4.357142857142857	0.08712462780088902	1.736271186440678	0.4476653901361982	PRC1, PhoRC, dRAF	"Su(z)2 [-0.195] ,
 Pho [-0.002]"	COMPASS-SET1, COMPASS-TRX	Hcf [-0.004]
dme-miR-960-5p	dme-mir-960	11938.0	2L:5653001..5653900	0.82	1.7024759284731774	0.34753900419023154	1.418271435121504	0.42770350273922747	PRC1, PRC2, dRAF	"Sce [-0.031] ,
 Escl [-0.507]"	TAC1, COMPASS-TRX	"trx [-0.243] ,
 nej [-0.088]"
dme-miR-961-3p	dme-mir-961	11810.0	2L:5653001..5653900	0.82	1.8002988047808766	0.16574582549105085	1.769008437835066	0.14771924938297684	PRC1, PRC2, PhoRC, PR-DUB, PRE-binding/Recruiters	"Ph-p [-0.314] ,
 Pcl [-0.444] ,
 Pho [-0.002] ,
 dSfmbt [-0.666] ,
 Asx [-0.098] ,
 Cg [-0.146]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, PBAP	"nej [-0.259] ,
 Wds [-0.114] ,
 Hcf [-0.001] ,
 Mnn1 [-0.295] ,
 fs(1)h [-0.061] ,
 osa [-0.045] ,
 Bap60 [-0.904]"
dme-miR-961-5p	dme-mir-961	11810.0	2L:5653001..5653900	0.82	2.3439826894927767	0.15924580239644193	1.2351046698872785	0.4960556994088762	PRC1, PRC2, PhoRC	"Ph-d [-0.058] ,
 Escl [-0.764] ,
 Pho [-0.259]"	COMPASS-SET1, COMPASS-TRX	"Hcf [-0.015] ,
 Mnn1 [-0.251]"
dme-miR-962-3p	dme-mir-962	11703.0	2L:5653001..5653900	0.82	2.2483870967741937	0.24107435342421324			PRC1	"Ph-p [-0.009] ,
 Ph-d [-0.197]"		
dme-miR-962-5p	dme-mir-962	11703.0	2L:5653001..5653900	0.82	2.8363927184096274	0.10753719356955055	0.7161327561327562	0.7567669644743931	PRC1, PhoRC, dRAF	"Su(z)2 [-0.114] ,
 Phol [-0.227] ,
 dSfmbt [-0.115]"	COMPASS-SET1	Cfp1 [-0.007]
dme-miR-963-3p	dme-mir-963	11011.0	2L:5653001..5653900	0.82	2.1285714285714286	0.2599707529475213	0.8496434634974533	0.6978765679597335	PRC2	"Esc [-0.057] ,
 Jarid2 [-0.220]"	ASH1	Ash1 [-0.271]
dme-miR-963-5p	dme-mir-963	11011.0	2L:5653001..5653900	0.82			7.403590040532715	0.0033161315899023504			COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, PBAP	"Rbbp5 [-0.072] ,
 Hcf [-0.014] ,
 Mnn1 [-0.091] ,
 BAP170 [-0.022]"
dme-miR-964-3p	dme-mir-964	10899.0	2L:5653001..5653900	0.82	1.8399452804377565	0.17760111049978633	2.7847414802489676	0.020188858007427472	PRC1, PRC2, PhoRC, PRE-binding/Recruiters	"Pc [-0.565] ,
 Su(z)12 [-0.206] ,
 Escl [-1.852] ,
 Pho [-1.716] ,
 Cg [-0.127]"	TAC1, COMPASS-TRX, ASH1, BAP, PBAP	"trx [-0.047] ,
 nej [-0.188] ,
 Mnn1 [-0.221] ,
 fs(1)h [-0.206] ,
 brm [-0.227] ,
 mor [-0.000] ,
 e(y)3 [-0.157] ,
 BAP170 [-0.003]"
dme-miR-964-5p	dme-mir-964	10899.0	2L:5653001..5653900	0.82	2.323232323232323	0.12044724107628262	1.36187583064363	0.400340788721088	PRC2, PhoRC, dRAF	"Su(z)12 [-0.449] ,
 Escl [-0.682] ,
 Pho [-0.001] ,
 Kdm2 [-0.397]"	TAC1, COMPASS-SET1, COMPASS-TRX, ASH1	"trx [-0.586] ,
 Hcf [-0.009] ,
 fs(1)h [-0.059]"
dme-miR-965-3p	dme-mir-965	5360.0	2L:248501..249700	0.83	3.21746835443038	0.14195325017469			PRC1, PhoRC	"Pc [-0.430] ,
 dSfmbt [-0.003]"		
dme-miR-965-5p	dme-mir-965	5360.0	2L:248501..249700	0.83	4.77263198017915	0.015235151588735191			PRC1, PRC2, PhoRC, PRE-binding/Recruiters	"Scm [-0.140] ,
 Jarid2 [-0.115] ,
 Pho [-0.034] ,
 Spps [-0.504]"		
dme-miR-966-3p	dme-mir-966	8238.0	2L:6053951..6054900	0.84			2.341818181818182	0.3571917485590482			COMPASS-SET1, COMPASS-TRX, COMPASS-TRR	Rbbp5 [-0.254]
dme-miR-966-5p	dme-mir-966	8238.0	2L:6053951..6054900	0.84	2.1308802980903585	0.1915609263032591	3.2198289515362686	0.03040942571289958	PRC2, PRE-binding/Recruiters	"Pcl [-0.404] ,
 Jing [-0.098] ,
 Cg [-0.403]"	ASH1, BAP, PBAP	"fs(1)h [-0.075] ,
 osa [-0.010] ,
 Bap60 [-0.558] ,
 Act5C [-0.262] ,
 e(y)3 [-0.082]"
dme-miR-967-3p	dme-mir-967	0.0	2L:12459801..12460650	0.81	2.132908579048748	0.11936040690125096	1.7260405421614489	0.2011149498223308	PRC1, PRC2, PhoRC, dRAF	"Psc [-0.084] ,
 Su(z)2 [-0.787] ,
 Su(z)12 [-0.036] ,
 Jing [-0.229] ,
 Pho [-0.007]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, PBAP	"Sbf [-0.030] ,
 Wds [-0.342] ,
 Mnn1 [-0.308] ,
 fs(1)h [-0.021] ,
 Bap111 [-0.043]"
dme-miR-967-5p	dme-mir-967	0.0	2L:12459801..12460650	0.81								
dme-miR-968-3p	dme-mir-968	7939.0	2L:13738751..13739900	0.87	1.6060034997980885	0.31488171380942487	1.8504498914055227	0.19971501821522414	PRC1, PhoRC, PRE-binding/Recruiters	"Ph-p [-0.113] ,
 Phol [-0.567] ,
 Cg [-0.456]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, PBAP	"trx [-0.052] ,
 Wds [-0.403] ,
 fs(1)h [-0.656] ,
 Act5C [-0.020]"
dme-miR-968-5p	dme-mir-968	7939.0	2L:13738751..13739900	0.87			2.184870979144574	0.17897515091203275			COMPASS-TRX, BAP, PBAP	"Mnn1 [-0.171] ,
 brm [-0.000] ,
 e(y)3 [-0.067]"
dme-miR-969-3p	dme-mir-969	290.0	X:18123318..18124067	0.81	0.9412874500037733	0.66260923724674	1.6494708994708995	0.35829824688124556	PRC2	Esc [-0.453]	COMPASS-SET1, COMPASS-TRX, COMPASS-TRR	"Rbbp5 [-0.164] ,
 Hcf [-0.004]"
dme-miR-969-5p	dme-mir-969	290.0	X:18123318..18124067	0.81			1.0516666666666667	0.6215245612308455			ASH1	Ash1 [-0.448]
dme-miR-970-3p	dme-mir-970	14219.0	X:12621720..12622117	0.84	2.21929203539823	0.24547568058898478	1.84882005899705	0.31040508563445135	PRC2, PhoRC	"Escl [-0.245] ,
 dSfmbt [-0.001]"	COMPASS-SET1, COMPASS-TRX, BAP	"Hcf [-0.011] ,
 osa [-0.062]"
dme-miR-970-5p	dme-mir-970	14219.0	X:12621720..12622117	0.84								
dme-miR-971-3p	dme-mir-971	12705.0	X:13048068..13049367	0.87	2.6985400646383595	0.08184439747551553	1.581685109349133	0.3183054349578626	PRC1, PRC2, PhoRC, dRAF, PRE-binding/Recruiters	"Scm [-0.191] ,
 dSfmbt [-0.001] ,
 Kdm2 [-0.135] ,
 Spps [-0.471]"	TAC1, BAP, PBAP	"nej [-0.163] ,
 Act5C [-1.579] ,
 e(y)3 [-0.182]"
dme-miR-971-5p	dme-mir-971	12705.0	X:13048068..13049367	0.87	4.306549161914636	0.02106244981057303	0.7711455108359133	0.7316672116204069	PRC2, PhoRC, dRAF	"Su(z)12 [-0.128] ,
 Pho [-0.002] ,
 dSfmbt [-0.001] ,
 Kdm2 [-0.157]"	COMPASS-SET1, COMPASS-TRX	Hcf [-0.307]
dme-miR-972-3p	dme-mir-972	635.0	X:19549968..19550517	0.84	5.206261878563569	0.0005072160656604693	0.9762333858977247	0.6059565093366398	PRC1, PRC2, PhoRC, PRE-binding/Recruiters	"Pc [-0.653] ,
 Ph-p [-0.422] ,
 Scm [-0.180] ,
 Escl [-0.328] ,
 Jing [-0.102] ,
 Phol [-0.622] ,
 dSfmbt [-0.200] ,
 Cg [-0.127] ,
 Spps [-1.325]"	TAC1, COMPASS-TRX, BAP, PBAP	"trx [-1.072] ,
 nej [-0.042] ,
 Act5C [-0.108]"
dme-miR-972-5p	dme-mir-972	635.0	X:19549968..19550517	0.84	4.339137316976652	0.0008056661852068916	2.7600100730294637	0.00854549650363672	PRC1, PRC2, PhoRC, dRAF, PR-DUB, PRE-binding/Recruiters	"Pc [-2.046] ,
 Psc [-0.160] ,
 Su(z)2 [-1.605] ,
 Ph-p [-0.134] ,
 Sce [-0.785] ,
 Scm [-1.068] ,
 Su(z)12 [-0.080] ,
 Escl [-2.322] ,
 Jarid2 [-0.818] ,
 Jing [-0.068] ,
 Pho [-0.010] ,
 dSfmbt [-0.005] ,
 Kdm2 [-1.050] ,
 Asx [-0.620] ,
 Cg [-0.124]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, PBAP	"trx [-0.075] ,
 nej [-0.403] ,
 Sbf [-0.521] ,
 dSET1 [-1.334] ,
 Wds [-0.216] ,
 Hcf [-0.531] ,
 Cfp1 [-0.092] ,
 Mnn1 [-3.006] ,
 Ash1 [-0.563] ,
 fs(1)h [-0.070] ,
 mor [-0.576] ,
 Bap60 [-0.976] ,
 Bap111 [-0.872] ,
 e(y)3 [-0.277] ,
 BAP170 [-0.004]"
dme-miR-973-3p	dme-mir-973	1011.0	X:19549968..19550517	0.84	0.9273809523809524	0.6679202565350422	5.888976377952756	0.0013180900137273557	PRE-binding/Recruiters	Cg [-0.147]	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, PBAP	"trx [-0.140] ,
 Dpy-30L1 [-1.176] ,
 Trr [-0.178] ,
 Ash1 [-0.261] ,
 osa [-0.152] ,
 e(y)3 [-0.068]"
dme-miR-973-5p	dme-mir-973	1011.0	X:19549968..19550517	0.84	2.331939958198746	0.16087670867320625	0.5890516206482593	0.8188604122397325	PRC2, PR-DUB	"Su(z)12 [-0.105] ,
 Pcl [-0.634] ,
 Asx [-1.533]"	ASH1	fs(1)h [-5.657]
dme-miR-974-3p	dme-mir-974	1161.0	X:19549968..19550517	0.84	1.9142414608298688	0.19035321683052872	2.0519544087826027	0.1270538588769137	PRC1, PRC2, PhoRC, dRAF	"Psc [-0.145] ,
 Scm [-0.104] ,
 Pho [-0.002] ,
 dSfmbt [-0.468]"	TAC1, COMPASS-SET1, COMPASS-TRX, BAP, PBAP	"trx [-0.130] ,
 Cfp1 [-0.003] ,
 osa [-0.148] ,
 Bap111 [-0.023] ,
 BAP170 [-0.002]"
dme-miR-974-5p	dme-mir-974	1161.0	X:19549968..19550517	0.84	2.9815071659731855	0.2953063390946747			PRC1, dRAF	Sce [-0.021]		
dme-miR-975-3p	dme-mir-975	8236.0	X:19549968..19550517	0.84			3.5922136970730323	0.0618888904076136			TAC1, BAP, PBAP	"nej [-0.150] ,
 Bap55 [-0.017] ,
 BAP170 [-0.005]"
dme-miR-975-5p	dme-mir-975	8236.0	X:19549968..19550517	0.84			1.5799712756234496	0.3188634352074669			TAC1, COMPASS-TRX, BAP, PBAP	"nej [-0.111] ,
 Mnn1 [-0.217] ,
 Bap111 [-0.024]"
dme-miR-976-3p	dme-mir-976	8378.0	X:19549968..19550517	0.84	1.5174515235457064	0.3444165172734802	1.2531244499207885	0.4497258572750402	PRC1, PRC2, dRAF	"Psc [-0.088] ,
 Ph-d [-0.127] ,
 Esc [-0.454]"	COMPASS-SET1, COMPASS-TRX, ASH1	"dSET1 [-0.254] ,
 Hcf [-0.299] ,
 fs(1)h [-0.134]"
dme-miR-976-5p	dme-mir-976	8378.0	X:19549968..19550517	0.84	2.922486201103912	0.06593066479639445	0.5240473627556512	0.8522969951737784	PRC1, PRC2, PhoRC, dRAF	"Scm [-0.226] ,
 Pho [-0.002] ,
 dSfmbt [-0.001] ,
 Kdm2 [-0.227]"	PBAP	BAP170 [-0.015]
dme-miR-977-3p	dme-mir-977	8505.0	X:19549968..19550517	0.84								
dme-miR-977-5p	dme-mir-977	8505.0	X:19549968..19550517	0.84	0.7170868347338936	0.7570704712190897	1.2561349693251533	0.48752001179071297	PRC1, dRAF	Su(z)2 [-0.065]	COMPASS-SET1, COMPASS-TRX, BAP, PBAP	"Hcf [-0.001] ,
 brm [-0.338]"
dme-miR-978-3p	dme-mir-978	10719.0	X:19549968..19550517	0.84								
dme-miR-978-5p	dme-mir-978	10719.0	X:19549968..19550517	0.84	3.29628327914946	0.07740242858898566	1.7361111111111112	0.336290356239349	PhoRC	"Pho [-0.471] ,
 Phol [-0.237] ,
 dSfmbt [-0.311]"	TAC1, COMPASS-TRX, BAP, PBAP	"trx [-0.101] ,
 Bap55 [-0.009]"
dme-miR-979-3p	dme-mir-979	11320.0	X:19549968..19550517	0.84			1.1016122004357298	0.6048216596130132			PBAP	e(y)3 [-0.046]
dme-miR-979-5p	dme-mir-979	11320.0	X:19549968..19550517	0.84	1.3059601280859416	0.5456736716486873			PRC2	Escl [-0.425]		
dme-miR-980-3p	dme-mir-980	3802.0	X:276000..276467	0.825	3.126315789473684	0.0870671944309039			PRC1, PR-DUB, PRE-binding/Recruiters	"Ph-d [-0.093] ,
 Calypso [-0.338] ,
 Cg [-0.138]"		
dme-miR-980-5p	dme-mir-980	3802.0	X:276000..276467	0.825	1.8186129223473622	0.1330730999910785	2.3358892438764642	0.02955122186825222	PRC1, PRC2, PhoRC, dRAF, PR-DUB, PRE-binding/Recruiters	"Pc [-0.209] ,
 Psc [-0.006] ,
 Su(z)2 [-3.279] ,
 Scm [-0.532] ,
 Pcl [-0.269] ,
 Jing [-0.361] ,
 Asx [-0.235] ,
 Cg [-0.864]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1, BAP, PBAP	"trx [-0.326] ,
 nej [-1.096] ,
 dSET1 [-0.345] ,
 Wds [-0.226] ,
 Hcf [-0.006] ,
 Mnn1 [-0.336] ,
 fs(1)h [-0.392] ,
 brm [-0.001] ,
 osa [-0.131] ,
 Act5C [-0.022] ,
 e(y)3 [-0.164]"
dme-miR-981-3p	dme-mir-981	27540.0	X:1760868..1761417	0.875			1.197965571205008	0.5115957655629502			TAC1, COMPASS-SET1, COMPASS-TRX	"trx [-0.377] ,
 Hcf [-0.361]"
dme-miR-981-5p	dme-mir-981	27540.0	X:1760868..1761417	0.875	1.792201994146535	0.26217000911553046	0.944601381042059	0.6345790971893477	PRC1, PRC2, PRE-binding/Recruiters	"Ph-p [-0.117] ,
 Jing [-0.033] ,
 Cg [-0.281]"	COMPASS-SET1, COMPASS-TRX	"dSET1 [-0.306] ,
 Mnn1 [-0.088]"
dme-miR-982-3p	dme-mir-982	34931.0	X:4329580..4330967	0.805	5.103260869565218	0.0029923814687176746	2.4675902517949235	0.0996513310310414	PRC1, PRC2, PhoRC, PRE-binding/Recruiters	"Ph-p [-0.218] ,
 Esc [-0.982] ,
 Pcl [-0.030] ,
 Jing [-0.043] ,
 Pho [-0.004] ,
 Cg [-0.091]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1	"nej [-0.195] ,
 Rbbp5 [-0.184] ,
 Hcf [-0.002] ,
 fs(1)h [-0.011]"
dme-miR-982-5p	dme-mir-982	34931.0	X:4329580..4330967	0.805								
dme-miR-983-3p	dme-mir-983-2	37614.0	X:4329580..4330967	0.805	0.6113038668476894	0.8080611501380486	1.6777087646652864	0.28884260807903056	PRC1	Ph-d [-0.303]	COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, BAP, PBAP	"Ash2 [-1.159] ,
 brm [-0.457] ,
 osa [-0.119]"
dme-miR-983-3p	dme-mir-983-2	37614.0	X:4329580..4330967	0.805	0.6113038668476894	0.8080611501380486	1.6777087646652864	0.28884260807903056	PRC1	Ph-d [-0.303]	COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, BAP, PBAP	"Ash2 [-1.159] ,
 brm [-0.457] ,
 osa [-0.119]"
dme-miR-983-5p	dme-mir-983-2	37614.0	X:4329580..4330967	0.805	1.7561224986610837	0.27148555681300734	1.4502272453042673	0.3647013831761685	PRC1, PRC2, dRAF	"Psc [-0.178] ,
 Pcl [-0.639] ,
 Jing [-0.043]"	TAC1, BAP, PBAP	"Sbf [-0.431] ,
 Act5C [-0.851] ,
 e(y)3 [-0.062]"
dme-miR-983-5p	dme-mir-983-2	37614.0	X:4329580..4330967	0.805	1.7561224986610837	0.27148555681300734	1.4502272453042673	0.3647013831761685	PRC1, PRC2, dRAF	"Psc [-0.178] ,
 Pcl [-0.639] ,
 Jing [-0.043]"	TAC1, BAP, PBAP	"Sbf [-0.431] ,
 Act5C [-0.851] ,
 e(y)3 [-0.062]"
dme-miR-984-3p	dme-mir-984	37768.0	X:4329580..4330967	0.805								
dme-miR-984-5p	dme-mir-984	37768.0	X:4329580..4330967	0.805	2.3523809523809525	0.3573901704445794			PhoRC	Pho [-0.003]		
dme-miR-985-3p	dme-mir-985	901.0	X:16192240..16192667	0.815	2.6826923076923075	0.02371750860556659	1.1604236343366778	0.45039618092947503	PRC1, PRC2, PhoRC, dRAF, PR-DUB, PRE-binding/Recruiters	"Scm [-0.173] ,
 Su(z)12 [-0.105] ,
 Esc [-0.787] ,
 Jing [-0.348] ,
 Pho [-0.875] ,
 dSfmbt [-0.002] ,
 Kdm2 [-0.064] ,
 Asx [-0.070] ,
 Spps [-0.687]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, BAP, PBAP	"trx [-0.096] ,
 nej [-0.307] ,
 Ash2 [-1.224] ,
 Trr [-0.201] ,
 brm [-0.000] ,
 Act5C [-0.000]"
dme-miR-985-5p	dme-mir-985	901.0	X:16192240..16192667	0.815	2.818485523385301	0.17379197423008047			PRC1, PRC2, PhoRC, dRAF	"Psc [-0.156] ,
 Scm [-0.039]"		
dme-miR-986-3p	dme-mir-986	49337.0	2R:8394896..8395645	0.885			1.8654545454545455	0.42481486159109577			PBAP	e(y)3 [-0.008]
dme-miR-986-5p	dme-mir-986	49337.0	2R:8394896..8395645	0.885	2.3447761194029852	0.22728393755635884			PRC1, PRC2	"Pc [-0.208] ,
 Jing [-0.028]"		
dme-miR-987-3p	dme-mir-987	4171.0	2R:9308196..9308945	0.85			0.5547786606129398	0.8363981162917598			COMPASS-TRX	Mnn1 [-0.048]
dme-miR-987-5p	dme-mir-987	4171.0	2R:9308196..9308945	0.85	1.913280776228017	0.16049451062237574	2.398961854176726	0.04918329421956316	PRC2, PhoRC	"Su(z)12 [-0.257] ,
 Escl [-0.566] ,
 Pcl [-0.267] ,
 Pho [-0.002] ,
 dSfmbt [-0.145]"	TAC1, COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, BAP, PBAP	"nej [-0.111] ,
 Sbf [-0.030] ,
 dSET1 [-0.364] ,
 Mnn1 [-0.610] ,
 Trr [-0.053] ,
 brm [-0.393] ,
 Act5C [-0.000]"
dme-miR-988-3p	dme-mir-988	18425.0	2R:12140150..12140545	0.855	2.399439775910364	0.3518686373819763	2.014901960784314	0.40105678657306454	PhoRC	Phol [-0.432]	PBAP	e(y)3 [-0.068]
dme-miR-988-5p	dme-mir-988	18425.0	2R:12140150..12140545	0.855	1.193583415597236	0.5160610447044891	2.1740850642927794	0.13711998795443017	PRC2, PR-DUB	"Jing [-0.082] ,
 Asx [-0.075]"	COMPASS-SET1, COMPASS-TRX, COMPASS-TRR, ASH1	"Rbbp5 [-0.163] ,
 Wds [-0.621] ,
 Hcf [-0.000] ,
 fs(1)h [-0.085]"
dme-miR-989-3p	dme-mir-989	27922.0	2R:14173446..14174895	0.865			1.84882005899705	0.31040508563445135			TAC1, COMPASS-TRX, ASH1	"trx [-0.207] ,
 fs(1)h [-0.223]"
dme-miR-989-5p	dme-mir-989	27922.0	2R:14173446..14174895	0.865	1.594486215538847	0.4772007649074146	1.3389473684210527	0.5354081803261816	PRC2	Jing [-0.166]	BAP, PBAP	mor [-0.001]
